SORA_Publication_Date,SORA,SORA_Index,Compound_SORA_1M,Compound_SORA_3M,Compound_SORA_6M
2020-04-29,0.1175,1.0023291706,0.275,0.62,0.9156
2020-04-30,0.1516,1.0023333337,0.2746,0.6098,0.9069
2020-05-04,0.0879,1.0023429891,0.2548,0.534,0.8733
2020-05-05,0.0849,1.0023453206,0.2494,0.5223,0.8679
2020-05-06,0.0708,1.0023472648,0.2435,0.5107,0.8634
2020-05-08,0.0387,1.0023493904,0.2241,0.492,0.8565
2020-05-11,0.0388,1.0023525869,0.1669,0.465,0.8445
2020-05-12,0.0458,1.0023538446,0.148,0.4562,0.841
2020-05-13,0.05,1.0023552177,0.1291,0.4481,0.836
2020-05-14,0.0269,1.0023559565,0.1191,0.4383,0.8312
2020-05-15,0.0207,1.0023565249,0.1066,0.4267,0.8262
2020-05-18,0.0235,1.002358461,0.0755,0.393,0.8084
2020-05-19,0.0152,1.0023588784,0.0695,0.3806,0.8027
2020-05-20,0.0135,1.0023592491,0.0635,0.3687,0.7968
2020-05-21,0.015,1.0023596611,0.0602,0.3619,0.7893
2020-05-22,0.0518,1.0023610836,0.0601,0.3542,0.7811
2020-05-26,0.0429,1.0023657961,0.0557,0.3185,0.7479
2020-05-27,0.0883,1.002368221,0.056,0.3092,0.74
2020-05-28,0.0838,1.0023705223,0.0541,0.2996,0.7327
2020-05-29,0.0897,1.0023729856,0.0532,0.2866,0.7253
2020-06-01,0.1246,1.002383251,0.0558,0.2707,0.7056
2020-06-02,0.0545,1.0023847478,0.0547,0.2576,0.697
2020-06-03,0.0371,1.0023857666,0.0531,0.2488,0.6888
2020-06-04,0.0286,1.002386552,0.0512,0.2424,0.6822
2020-06-05,0.0377,1.0023875874,0.0496,0.2371,0.6761
2020-06-08,0.0369,1.0023906275,0.0484,0.2179,0.6551
2020-06-09,0.0472,1.0023919237,0.0487,0.211,0.6482
2020-06-10,0.0378,1.0023929618,0.0487,0.2037,0.6409
2020-06-11,0.0708,1.0023949062,0.0497,0.1977,0.6339
2020-06-12,0.1004,1.0023976635,0.0515,0.1945,0.6274
2020-06-15,0.1215,1.0024076737,0.0601,0.1816,0.6113
2020-06-16,0.1139,1.0024108018,0.063,0.1773,0.6056
2020-06-17,0.1057,1.0024137047,0.0657,0.1743,0.6025
2020-06-18,0.065,1.0024154898,0.067,0.1687,0.6002
2020-06-19,0.0884,1.0024179175,0.0694,0.1642,0.5992
2020-06-22,0.1049,1.0024265603,0.0769,0.1516,0.5801
2020-06-23,0.1386,1.0024303668,0.08,0.1475,0.573
2020-06-24,0.1507,1.0024345056,0.0835,0.1455,0.5634
2020-06-25,0.0979,1.0024371943,0.0853,0.1442,0.5534
2020-06-26,0.1942,1.0024425278,0.0901,0.1439,0.544
2020-06-29,0.1701,1.0024565428,0.0981,0.1431,0.5262
2020-06-30,0.1538,1.0024607668,0.0991,0.143,0.5205
2020-07-01,0.1647,1.0024652903,0.0996,0.1411,0.5111
2020-07-02,0.1006,1.0024680532,0.1011,0.1394,0.5042
2020-07-03,0.0668,1.0024698879,0.1021,0.1375,0.4953
2020-07-06,0.0962,1.0024778143,0.1083,0.1325,0.4766
2020-07-07,0.0461,1.0024790804,0.1086,0.1304,0.4716
2020-07-08,0.0158,1.0024795144,0.1079,0.126,0.466
2020-07-09,0.0178,1.0024800032,0.1069,0.1195,0.4606
2020-07-13,0.0093,1.0024810249,0.0971,0.0929,0.4356
2020-07-14,0.0165,1.0024814781,0.0936,0.0895,0.4299
2020-07-15,0.0244,1.0024821483,0.0904,0.0854,0.4255
2020-07-16,0.0178,1.0024826372,0.0872,0.0808,0.4209
2020-07-17,0.0243,1.0024833046,0.0845,0.077,0.416
2020-07-20,0.0205,1.0024849937,0.0779,0.0712,0.3968
2020-07-21,0.0214,1.0024855814,0.0751,0.0702,0.3926
2020-07-22,0.029,1.0024863779,0.0726,0.07,0.387
2020-07-23,0.0446,1.0024876029,0.0695,0.0696,0.3815
2020-07-24,0.2409,1.0024942193,0.0725,0.0715,0.3773
2020-07-27,0.2719,1.002516623,0.0843,0.0778,0.361
2020-07-28,0.2654,1.0025239125,0.0874,0.0792,0.3556
2020-07-29,0.2681,1.0025312763,0.0907,0.0809,0.3505
2020-07-30,0.1112,1.0025343306,0.0893,0.0804,0.3452
2020-08-03,0.1015,1.002545482,0.0888,0.0811,0.3127
2020-08-04,0.1313,1.0025490885,0.0899,0.0816,0.3054
2020-08-05,0.092,1.0025516154,0.0898,0.0817,0.2996
2020-08-06,0.0362,1.0025526097,0.0878,0.0813,0.2937
2020-08-07,0.048,1.0025539282,0.0879,0.0814,0.2886
2020-08-11,0.1567,1.0025711446,0.1064,0.0865,0.2737
2020-08-12,0.0836,1.0025734409,0.1088,0.0869,0.2696
2020-08-13,0.0857,1.0025757949,0.1113,0.0873,0.2658
2020-08-14,0.0806,1.0025780088,0.1134,0.0879,0.2612
2020-08-17,0.1091,1.0025869991,0.1218,0.0907,0.2455
2020-08-18,0.1038,1.0025898502,0.1245,0.0916,0.2407
2020-08-19,0.1335,1.0025935173,0.1281,0.0929,0.2352
2020-08-20,0.1317,1.0025971348,0.1317,0.0942,0.23
2020-08-21,0.0672,1.0025989807,0.1332,0.0947,0.2269
2020-08-24,0.0552,1.0026035295,0.1284,0.095,0.2155
2020-08-25,0.0608,1.0026051996,0.1216,0.0952,0.2107
2020-08-26,0.0503,1.0026065813,0.1144,0.0953,0.2057
2020-08-27,0.041,1.0026077075,0.107,0.0948,0.2008
2020-08-28,0.0959,1.0026103417,0.1015,0.0949,0.1961
2020-08-31,0.1919,1.0026261555,0.1046,0.0975,0.1903
2020-09-01,0.2128,1.0026320009,0.1082,0.0985,0.1846
2020-09-02,0.1274,1.0026355005,0.109,0.0992,0.1785
2020-09-03,0.085,1.0026378354,0.1085,0.0998,0.1743
2020-09-04,0.066,1.0026396484,0.1064,0.1002,0.1713
2020-09-07,0.076,1.0026459115,0.108,0.1014,0.1632
2020-09-08,0.0506,1.0026473015,0.1046,0.1016,0.1598
2020-09-09,0.0401,1.002648403,0.1008,0.1015,0.1563
2020-09-10,0.0759,1.002650488,0.0982,0.1019,0.1528
2020-09-11,0.0836,1.0026527844,0.0959,0.1021,0.1499
2020-09-14,0.1588,1.0026658711,0.1032,0.1035,0.1447
2020-09-15,0.0814,1.0026681072,0.1023,0.1031,0.1424
2020-09-16,0.0477,1.0026694175,0.1003,0.1024,0.1398
2020-09-17,0.0581,1.0026710136,0.0987,0.1018,0.1381
2020-09-18,0.0298,1.0026718322,0.0963,0.1015,0.1351
2020-09-21,0.1386,1.0026832544,0.099,0.1027,0.1294
2020-09-22,0.1586,1.0026876113,0.1023,0.1033,0.1275
2020-09-23,0.0551,1.0026891249,0.1023,0.1024,0.125
2020-09-24,0.1391,1.0026929461,0.105,0.1023,0.1239
2020-09-25,0.1323,1.0026965805,0.1073,0.1027,0.1235
2020-09-28,0.1206,1.0027065196,0.1129,0.1008,0.1219
2020-09-29,0.1522,1.0027107008,0.1117,0.1006,0.1219
2020-09-30,0.0737,1.0027127254,0.1079,0.0997,0.1214
2020-10-01,0.0786,1.0027148847,0.1006,0.0988,0.1199
2020-10-02,0.0472,1.0027161813,0.0979,0.0982,0.1187
2020-10-05,0.0769,1.002722519,0.098,0.0979,0.116
2020-10-06,0.1439,1.0027264722,0.1003,0.0984,0.1154
2020-10-07,0.1596,1.0027308568,0.1031,0.0996,0.1149
2020-10-08,0.2015,1.0027363924,0.1081,0.1017,0.1138
2020-10-09,0.0608,1.0027380627,0.1088,0.1021,0.1108
2020-10-12,0.2147,1.0027557576,0.1197,0.1088,0.1042
2020-10-13,0.1456,1.0027597576,0.1192,0.1103,0.1017
2020-10-14,0.0985,1.0027624637,0.1172,0.1112,0.1004
2020-10-15,0.1177,1.0027656973,0.1184,0.1122,0.0989
2020-10-16,0.1689,1.0027703375,0.1225,0.1139,0.0974
2020-10-19,0.1113,1.0027795108,0.126,0.1168,0.0951
2020-10-20,0.0837,1.0027818103,0.1242,0.1175,0.0945
2020-10-21,0.1073,1.0027847582,0.1232,0.1184,0.0945
2020-10-22,0.0555,1.002786283,0.1197,0.1187,0.0945
2020-10-23,0.1126,1.0027893765,0.1216,0.1194,0.0947
2020-10-26,0.1214,1.0027993824,0.1207,0.1149,0.0954
2020-10-27,0.1026,1.0028022012,0.1201,0.113,0.0955
2020-10-28,0.1207,1.0028055174,0.1201,0.1114,0.0954
2020-10-29,0.1286,1.0028090505,0.1193,0.1099,0.0955
2020-10-30,0.1247,1.0028124766,0.121,0.1101,0.0953
2020-11-02,0.3057,1.0028376733,0.1427,0.1167,0.0989
2020-11-03,0.145,1.0028416571,0.1449,0.1172,0.0992
2020-11-04,0.0948,1.0028442618,0.1454,0.1168,0.0992
2020-11-05,0.0723,1.0028462482,0.1453,0.1166,0.0991
2020-11-06,0.0484,1.002847578,0.1422,0.1167,0.099
2020-11-09,0.0749,1.0028537517,0.1358,0.1152,0.0996
2020-11-10,0.0993,1.00285648,0.1321,0.1146,0.0999
2020-11-11,0.0653,1.0028582742,0.1273,0.1136,0.1001
2020-11-12,0.0902,1.0028607525,0.1233,0.1137,0.1003
2020-11-13,0.0802,1.002862956,0.1212,0.1136,0.1005
2020-11-16,0.0915,1.0028704981,0.1176,0.1134,0.1016
2020-11-17,0.1487,1.0028745838,0.1188,0.1138,0.1023
2020-11-18,0.097,1.0028772489,0.1184,0.1137,0.1027
2020-11-19,0.0702,1.0028791778,0.117,0.113,0.103
2020-11-20,0.1071,1.0028821205,0.1178,0.1128,0.1035
2020-11-23,0.0924,1.0028897369,0.1178,0.1139,0.1044
2020-11-24,0.0708,1.0028916822,0.1162,0.114,0.1045
2020-11-25,0.1215,1.0028950206,0.1162,0.1147,0.105
2020-11-26,0.1104,1.002898054,0.1159,0.1153,0.1053
2020-11-27,0.1219,1.0029014034,0.1165,0.1162,0.1055
2020-11-30,0.187,1.0029168179,0.1225,0.1171,0.1069
2020-12-01,0.1849,1.0029218984,0.1124,0.116,0.1072
2020-12-02,0.1787,1.0029268086,0.1081,0.1165,0.1079
2020-12-03,0.1773,1.0029316803,0.1092,0.1176,0.1086
2020-12-04,0.1413,1.0029355629,0.1108,0.1184,0.1092
2020-12-07,0.0685,1.0029412096,0.1111,0.1181,0.1098
2020-12-08,0.103,1.0029440398,0.112,0.1187,0.1101
2020-12-09,0.1078,1.0029470019,0.1131,0.1195,0.1104
2020-12-10,0.0808,1.0029492222,0.1125,0.1195,0.1107
2020-12-11,0.1015,1.0029520112,0.1137,0.1197,0.1109
2020-12-14,0.0811,1.0029586966,0.1131,0.1171,0.1103
2020-12-15,0.0945,1.0029612933,0.1132,0.1173,0.1102
2020-12-16,0.0789,1.0029634614,0.1128,0.1176,0.11
2020-12-17,0.1219,1.002966811,0.1119,0.1183,0.1101
2020-12-18,0.1234,1.0029702018,0.1128,0.1194,0.1104
2020-12-21,0.1382,1.0029815945,0.1176,0.1193,0.111
2020-12-22,0.1307,1.002985186,0.1189,0.119,0.1112
2020-12-23,0.1513,1.0029893436,0.1208,0.1201,0.1112
2020-12-24,0.1564,1.0029936413,0.1237,0.1203,0.1113
2020-12-28,0.2342,1.0030193839,0.1369,0.1252,0.1129
2020-12-29,0.117,1.003022599,0.1346,0.1248,0.1126
2020-12-30,0.2152,1.0030285128,0.1355,0.1263,0.113
2020-12-31,0.308,1.0030369767,0.1411,0.1283,0.114
2021-01-04,0.938,1.0031400834,0.2401,0.1661,0.1321
2021-01-05,0.0901,1.0031425596,0.2408,0.1662,0.1321
2021-01-06,0.1198,1.0031458521,0.2425,0.1659,0.1322
2021-01-07,0.1296,1.003149414,0.2444,0.1656,0.1326
2021-01-08,0.1772,1.0031542841,0.2468,0.1653,0.1335
2021-01-11,0.195,1.003170362,0.2563,0.1664,0.1365
2021-01-12,0.218,1.0031763535,0.2608,0.1664,0.1376
2021-01-13,0.1366,1.0031801079,0.2625,0.1663,0.1383
2021-01-14,0.1166,1.0031833126,0.2637,0.1665,0.1389
2021-01-15,0.0954,1.0031859346,0.2637,0.1663,0.1393
2021-01-18,0.1011,1.0031942707,0.263,0.1653,0.1406
2021-01-19,0.1652,1.0031988111,0.2639,0.1659,0.1414
2021-01-20,0.1444,1.00320278,0.2641,0.1666,0.142
2021-01-21,0.0991,1.0032055037,0.2629,0.1665,0.1425
2021-01-22,0.1174,1.0032087305,0.2624,0.1671,0.1429
2021-01-25,0.1422,1.0032204557,0.2587,0.1679,0.1422
2021-01-26,0.1151,1.0032236192,0.2549,0.1678,0.1414
2021-01-27,0.1375,1.0032273985,0.2517,0.1682,0.1406
2021-01-28,0.1084,1.0032303779,0.2477,0.1681,0.1398
2021-01-29,0.2762,1.0032379695,0.2528,0.1697,0.1398
2021-02-01,0.237,1.003257512,0.2286,0.1694,0.142
2021-02-02,0.2074,1.0032632127,0.205,0.1684,0.1426
2021-02-03,0.1499,1.003267333,0.1796,0.1684,0.1428
2021-02-04,0.0794,1.0032695154,0.1519,0.1682,0.1425
2021-02-05,0.0742,1.003271555,0.1514,0.1683,0.1425
2021-02-08,0.0953,1.0032794135,0.1469,0.1692,0.1427
2021-02-09,0.1133,1.0032825278,0.1442,0.1696,0.1425
2021-02-10,0.1684,1.0032871566,0.1434,0.1704,0.1425
2021-02-11,0.1984,1.0032926101,0.1435,0.1718,0.1427
2021-02-15,0.3526,1.0033313784,0.1707,0.1833,0.1485
2021-02-16,0.1975,1.0033368074,0.1738,0.1845,0.1489
2021-02-17,0.1493,1.0033409115,0.1754,0.1845,0.1492
2021-02-18,0.1093,1.003343916,0.1756,0.1846,0.1492
2021-02-19,0.0952,1.0033465329,0.1734,0.1849,0.149
2021-02-22,0.2915,1.003370572,0.1899,0.1912,0.1524
2021-02-23,0.2423,1.0033772327,0.1932,0.1929,0.1534
2021-02-24,0.18,1.0033821809,0.1944,0.194,0.1541
2021-02-25,0.1738,1.0033869586,0.1954,0.1946,0.1547
2021-02-26,0.2477,1.0033937679,0.1997,0.1961,0.1557
2021-03-01,0.2626,1.0034154247,0.2052,0.1996,0.1576
2021-03-02,0.1225,1.0034187924,0.2021,0.1989,0.1575
2021-03-03,0.0673,1.0034206425,0.1992,0.1977,0.1574
2021-03-04,0.0402,1.0034217476,0.1978,0.1966,0.1573
2021-03-05,0.0881,1.0034241696,0.1983,0.1968,0.1574
2021-03-08,0.1602,1.0034373818,0.2052,0.1995,0.1589
2021-03-09,0.18,1.0034423303,0.2076,0.2003,0.1597
2021-03-10,0.1924,1.0034476197,0.2085,0.2015,0.1603
2021-03-11,0.1407,1.0034514877,0.2064,0.202,0.1606
2021-03-12,0.3155,1.0034601614,0.2051,0.2046,0.1615
2021-03-15,0.3893,1.0034922694,0.209,0.2147,0.1658
2021-03-16,0.3427,1.0035016912,0.2142,0.2176,0.1674
2021-03-17,0.2377,1.0035082263,0.2174,0.2189,0.1684
2021-03-18,0.2138,1.0035141044,0.2211,0.2199,0.1694
2021-03-19,0.2602,1.0035212582,0.227,0.2213,0.1701
2021-03-22,0.1901,1.0035369379,0.2161,0.2231,0.1708
2021-03-23,0.1392,1.0035407651,0.2125,0.223,0.1713
2021-03-24,0.2282,1.0035470393,0.2142,0.2238,0.1718
2021-03-25,0.2232,1.0035531761,0.2159,0.2236,0.1723
2021-03-26,0.2672,1.0035605226,0.2166,0.224,0.1731
2021-03-29,0.3997,1.0035934916,0.2324,0.2308,0.1775
2021-03-30,0.2246,1.0035996672,0.2322,0.2309,0.1784
2021-03-31,0.1754,1.00360449,0.2303,0.2295,0.1784
2021-04-01,0.2315,1.0036108553,0.2293,0.2216,0.1792
2021-04-05,0.0946,1.0036212598,0.2313,0.1935,0.1798
2021-04-06,0.1315,1.0036248756,0.2303,0.1937,0.1797
2021-04-07,0.0873,1.0036272761,0.228,0.1932,0.1793
2021-04-08,0.0507,1.0036286702,0.2245,0.1918,0.1785
2021-04-09,0.0507,1.0036300642,0.2203,0.1902,0.1784
2021-04-12,0.0635,1.0036353024,0.2055,0.1855,0.1759
2021-04-13,0.0412,1.0036364352,0.1943,0.1845,0.1753
2021-04-14,0.0679,1.0036383023,0.1839,0.1839,0.1752
2021-04-15,0.091,1.0036408045,0.1743,0.1839,0.175
2021-04-16,0.061,1.0036424818,0.1652,0.1834,0.1744
2021-04-19,0.1517,1.0036549957,0.1569,0.1844,0.1751
2021-04-20,0.0657,1.0036568023,0.1529,0.1835,0.175
2021-04-21,0.1447,1.0036607812,0.1514,0.1841,0.1752
2021-04-22,0.1091,1.0036637812,0.1488,0.184,0.1755
2021-04-23,0.1791,1.003668706,0.1501,0.1844,0.1759
2021-04-26,0.1937,1.003684685,0.1457,0.1864,0.1771
2021-04-27,0.0839,1.0036869921,0.1355,0.1858,0.1769
2021-04-28,0.1885,1.0036921755,0.1287,0.1867,0.1773
2021-04-29,0.176,1.0036970152,0.1215,0.1856,0.1776
2021-04-30,0.185,1.0037021024,0.1202,0.185,0.1779
2021-05-03,0.2504,1.0037227594,0.1294,0.1862,0.1772
2021-05-04,0.1984,1.0037282153,0.1328,0.1875,0.1778
2021-05-05,0.1561,1.003732508,0.1349,0.1884,0.1782
2021-05-06,0.1897,1.0037377246,0.1368,0.1895,0.179
2021-05-07,0.0815,1.0037399658,0.1366,0.1893,0.179
2021-05-10,0.2114,1.0037574062,0.1523,0.1922,0.1812
2021-05-11,0.1767,1.0037622654,0.156,0.192,0.1818
2021-05-12,0.1049,1.0037651502,0.1574,0.1892,0.1819
2021-05-14,0.1544,1.0037736424,0.1641,0.1847,0.1826
2021-05-17,0.1784,1.0037883607,0.1718,0.1829,0.1837
2021-05-18,0.1715,1.0037930771,0.1724,0.1836,0.1842
2021-05-19,0.1064,1.0037960033,0.1709,0.1837,0.1844
2021-05-20,0.0635,1.0037977496,0.1709,0.1812,0.1841
2021-05-21,0.072,1.0037997297,0.1684,0.1787,0.184
2021-05-24,0.067,1.0038052575,0.1591,0.1729,0.1837
2021-05-25,0.1014,1.0038080461,0.156,0.1721,0.1836
2021-05-27,0.0841,1.0038126719,0.1523,0.1683,0.1832
2021-05-28,0.1136,1.0038157961,0.1499,0.1666,0.1828
2021-05-31,0.2438,1.0038359109,0.157,0.1691,0.1838
2021-06-01,0.1514,1.0038400747,0.1538,0.1679,0.1836
2021-06-02,0.1783,1.0038449784,0.1514,0.1685,0.1836
2021-06-03,0.1617,1.0038494256,0.1486,0.1695,0.1835
2021-06-04,0.0999,1.0038521731,0.1454,0.1702,0.1833
2021-06-07,0.0772,1.0038585428,0.1391,0.1683,0.1834
2021-06-08,0.0772,1.003860666,0.1348,0.1674,0.1833
2021-06-09,0.1203,1.0038639746,0.1318,0.1667,0.1834
2021-06-10,0.0623,1.0038656881,0.127,0.1653,0.1833
2021-06-11,0.0619,1.0038673905,0.1233,0.1644,0.183
2021-06-14,0.1087,1.0038763593,0.1205,0.1561,0.1835
2021-06-15,0.107,1.0038793022,0.1182,0.153,0.1836
2021-06-16,0.0944,1.0038818985,0.1155,0.1503,0.1836
2021-06-17,0.1069,1.0038848387,0.1132,0.1489,0.1836
2021-06-18,0.1888,1.0038900314,0.1137,0.1486,0.1839
2021-06-21,0.2384,1.0039097021,0.129,0.1494,0.1856
2021-06-22,0.1659,1.0039142651,0.1322,0.1492,0.1858
2021-06-23,0.1492,1.0039183687,0.1348,0.1493,0.1858
2021-06-24,0.1443,1.0039223377,0.1373,0.1484,0.1857
2021-06-25,0.2042,1.0039279541,0.1406,0.1482,0.1855
2021-06-28,0.1029,1.0039364449,0.1415,0.1399,0.1834
2021-06-29,0.1065,1.0039393742,0.1371,0.1367,0.1833
2021-06-30,0.0565,1.0039409282,0.131,0.1349,0.1824
2021-07-01,0.0665,1.0039427573,0.1245,0.1326,0.1769
2021-07-02,0.0609,1.0039444324,0.1205,0.1323,0.1721
2021-07-05,0.1096,1.0039534761,0.1202,0.1328,0.163
2021-07-06,0.1163,1.003956675,0.1215,0.1326,0.163
2021-07-07,0.0957,1.0039593073,0.1221,0.1327,0.1628
2021-07-08,0.0938,1.0039618874,0.1227,0.1332,0.1623
2021-07-09,0.113,1.0039649955,0.1224,0.1339,0.1619
2021-07-12,0.1433,1.0039768203,0.129,0.1365,0.1609
2021-07-13,0.0714,1.0039787842,0.1278,0.1368,0.1605
2021-07-14,0.0675,1.0039806409,0.1264,0.1368,0.1603
2021-07-15,0.0877,1.0039830532,0.1257,0.1368,0.1602
2021-07-16,0.0879,1.003985471,0.1255,0.1371,0.1602
2021-07-19,0.0809,1.0039921469,0.1158,0.1347,0.1595
2021-07-21,0.0918,1.0039971971,0.106,0.1344,0.1591
2021-07-22,0.1569,1.0040015129,0.1057,0.135,0.1594
2021-07-23,0.1912,1.0040067722,0.1071,0.1351,0.1596
2021-07-26,0.0974,1.0040148098,0.1018,0.1319,0.159
2021-07-27,0.0814,1.0040170488,0.1011,0.1319,0.1587
2021-07-28,0.1232,1.0040204377,0.1018,0.1312,0.1588
2021-07-29,0.1232,1.0040238267,0.1023,0.1306,0.158
2021-07-30,0.1314,1.0040274411,0.1048,0.13,0.1574
2021-08-02,0.2749,1.0040501267,0.124,0.1321,0.1582
2021-08-03,0.226,1.0040563435,0.1277,0.1319,0.1586
2021-08-04,0.115,1.004059507,0.1279,0.1309,0.1588
2021-08-05,0.083,1.0040617902,0.127,0.1302,0.1588
2021-08-06,0.0861,1.0040641587,0.1261,0.129,0.1588
2021-08-10,0.2318,1.0040896647,0.1416,0.1313,0.1613
2021-08-11,0.0678,1.0040915298,0.1391,0.1301,0.1606
2021-08-12,0.1028,1.0040943578,0.1378,0.1301,0.1592
2021-08-13,0.1002,1.0040971142,0.1388,0.1295,0.1578
2021-08-16,0.0983,1.0041052267,0.1404,0.1272,0.1544
2021-08-17,0.0877,1.0041076394,0.1407,0.1262,0.1541
2021-08-18,0.1209,1.0041109653,0.142,0.1256,0.1542
2021-08-19,0.0921,1.0041134989,0.1423,0.1255,0.1541
2021-08-20,0.1033,1.0041163407,0.1427,0.1259,0.1531
2021-08-23,0.1166,1.0041259637,0.1398,0.1275,0.1505
2021-08-24,0.1066,1.0041288963,0.1401,0.1279,0.1501
2021-08-25,0.1166,1.004132104,0.1407,0.1281,0.1498
2021-08-26,0.1106,1.0041351467,0.1411,0.1284,0.149
2021-08-27,0.1143,1.0041382912,0.1422,0.1287,0.1482
2021-08-30,0.2281,1.0041571167,0.1521,0.1296,0.1489
2021-08-31,0.2077,1.0041628308,0.1499,0.1292,0.1492
2021-09-01,0.2215,1.0041689245,0.1482,0.13,0.149
2021-09-02,0.1921,1.0041742095,0.1455,0.1301,0.1493
2021-09-03,0.166,1.0041787764,0.1436,0.1302,0.1499
2021-09-06,0.152,1.0041913218,0.1491,0.1324,0.1508
2021-09-07,0.1091,1.0041943233,0.1452,0.1327,0.1505
2021-09-08,0.1838,1.0041993801,0.1436,0.1339,0.1506
2021-09-09,0.1491,1.0042034821,0.1409,0.1342,0.1505
2021-09-10,0.1052,1.0042063765,0.1369,0.1346,0.15
2021-09-13,0.0927,1.0042140277,0.1371,0.1346,0.1469
2021-09-14,0.1059,1.0042169413,0.1373,0.1346,0.1454
2021-09-15,0.0691,1.0042188424,0.1364,0.1342,0.1436
2021-09-16,0.1184,1.0042220999,0.137,0.1344,0.1424
2021-09-17,0.1217,1.0042254483,0.1381,0.1346,0.1418
2021-09-20,0.1375,1.0042367974,0.1412,0.1319,0.1404
2021-09-21,0.1694,1.0042414581,0.1429,0.1311,0.1403
2021-09-22,0.142,1.004245365,0.1438,0.1308,0.14
2021-09-23,0.1811,1.0042503478,0.1459,0.1312,0.1403
2021-09-24,0.116,1.0042535393,0.1462,0.1309,0.1397
2021-09-27,0.1219,1.0042636011,0.1469,0.1304,0.1368
2021-09-28,0.1136,1.0042667267,0.1432,0.1305,0.1352
2021-09-29,0.0939,1.0042693103,0.1389,0.1304,0.1336
2021-09-30,0.077,1.0042714289,0.134,0.1306,0.1328
2021-10-01,0.0665,1.0042732586,0.1264,0.1306,0.1316
2021-10-04,0.0802,1.0042798786,0.1174,0.1302,0.1314
2021-10-05,0.0514,1.0042812928,0.1141,0.1295,0.1312
2021-10-06,0.0731,1.0042833041,0.1114,0.1291,0.1309
2021-10-07,0.0611,1.0042849853,0.1098,0.1287,0.1307
2021-10-08,0.1302,1.0042885677,0.1081,0.1291,0.1311
2021-10-11,0.2065,1.0043056131,0.1171,0.1315,0.1336
2021-10-12,0.2027,1.0043111904,0.1208,0.1321,0.1343
2021-10-13,0.1676,1.004315802,0.1233,0.1332,0.135
2021-10-14,0.1782,1.0043207052,0.1257,0.1344,0.1356
2021-10-15,0.2286,1.0043269953,0.131,0.1359,0.1364
2021-10-18,0.3204,1.0043534435,0.1505,0.1437,0.1396
2021-10-19,0.2243,1.0043596155,0.1534,0.1452,0.14
2021-10-20,0.3152,1.0043682887,0.1593,0.1476,0.1414
2021-10-21,0.26,1.0043754431,0.1623,0.1495,0.142
2021-10-22,0.1892,1.0043806494,0.1639,0.1498,0.1425
2021-10-25,0.2247,1.0043991988,0.1724,0.153,0.143
2021-10-26,0.2614,1.0044063919,0.1771,0.1547,0.1434
2021-10-27,0.1743,1.0044111883,0.1788,0.1557,0.1439
2021-10-28,0.0989,1.0044139099,0.1783,0.1555,0.1434
2021-10-29,0.1414,1.0044178009,0.1799,0.1557,0.1432
2021-11-01,0.2229,1.0044362024,0.191,0.1555,0.1437
